Date,U.K. pound (GBP),U.S. dollar (USD)
07-Jul-2014,1.10889,0.647718
08-Jul-2014,1.10874,0.647668
09-Jul-2014,1.10767,0.647346
10-Jul-2014,1.1074,0.647149
11-Jul-2014,1.10899,0.647209
14-Jul-2014,1.10708,0.647037
15-Jul-2014,1.11011,0.647218
16-Jul-2014,1.11127,0.648688
17-Jul-2014,1.11004,0.648765
18-Jul-2014,1.10931,0.648869
21-Jul-2014,1.10824,0.648929
22-Jul-2014,1.10911,0.649821
23-Jul-2014,1.10818,0.649996
24-Jul-2014,1.10626,0.650244
25-Jul-2014,1.10557,0.650873
28-Jul-2014,1.10599,0.651119
29-Jul-2014,1.1044,0.65137
30-Jul-2014,1.10457,0.65224
31-Jul-2014,1.10252,0.653037
01-Aug-2014,1.09963,0.653141
04-Aug-2014,1.09764,0.652655
05-Aug-2014,1.10157,0.652935
06-Aug-2014,1.10041,0.653838
07-Aug-2014,1.10131,0.653051
08-Aug-2014,1.09699,0.652777
11-Aug-2014,1.09595,0.653048
12-Aug-2014,1.09748,0.654081
13-Aug-2014,1.09348,0.654189
14-Aug-2014,1.0911,0.654019
15-Aug-2014,1.09159,0.653999
18-Aug-2014,1.09308,0.653558
19-Aug-2014,1.08999,0.654764
20-Aug-2014,1.09222,0.65638
21-Aug-2014,1.09014,0.657187
22-Aug-2014,1.08889,0.657028
25-Aug-2014,1.09183,0.658402
26-Aug-2014,1.09116,0.658437
27-Aug-2014,1.0921,0.658726
28-Aug-2014,1.09211,0.658694
29-Aug-2014,1.09274,0.658595
02-Sep-2014,1.09241,0.660627
03-Sep-2014,1.08745,0.660461
04-Sep-2014,1.08714,0.660836
05-Sep-2014,1.08459,0.664901
08-Sep-2014,1.07363,0.665985
09-Sep-2014,1.07661,0.667456
10-Sep-2014,1.07481,0.666508
11-Sep-2014,1.08307,0.666877
12-Sep-2014,1.08265,0.666656
15-Sep-2014,1.08325,0.666781
16-Sep-2014,1.07932,0.666579
17-Sep-2014,1.08583,0.665866
18-Sep-2014,1.09093,0.667846
19-Sep-2014,1.09457,0.667952
22-Sep-2014,1.09183,0.668767
23-Sep-2014,1.09347,0.667361
24-Sep-2014,1.09621,0.668135
25-Sep-2014,1.0942,0.671162
26-Sep-2014,1.09436,0.670643
29-Sep-2014,1.09128,0.672343
30-Sep-2014,1.09134,0.674498
01-Oct-2014,1.09195,0.674459
02-Oct-2014,1.08721,0.673279
03-Oct-2014,1.08347,0.674222
06-Oct-2014,1.08072,0.676125
07-Oct-2014,1.0836,0.674595
08-Oct-2014,1.08208,0.673059
09-Oct-2014,1.08655,0.670133
10-Oct-2014,1.08025,0.672758
14-Oct-2014,1.07373,0.673184
15-Oct-2014,1.07246,0.673699
16-Oct-2014,1.0721,0.67069
17-Oct-2014,1.07759,0.669145
20-Oct-2014,1.08043,0.670119
21-Oct-2014,1.08223,0.670236
22-Oct-2014,1.07876,0.671997
23-Oct-2014,1.07716,0.672929
24-Oct-2014,1.08007,0.673358
27-Oct-2014,1.08242,0.672518
28-Oct-2014,1.08297,0.672067
29-Oct-2014,1.08209,0.671437
30-Oct-2014,1.07957,0.67532
31-Oct-2014,1.08257,0.67644
03-Nov-2014,1.08642,0.678972
04-Nov-2014,1.08571,0.678614
05-Nov-2014,1.08132,0.680505
06-Nov-2014,1.08382,0.679298
07-Nov-2014,1.08055,0.682596
10-Nov-2014,1.0812,0.680002
11-Nov-2014,1.08259,0.682335
12-Nov-2014,1.07922,0.681282
13-Nov-2014,1.07411,0.681845
14-Nov-2014,1.06926,0.683013
17-Nov-2014,1.067,0.682139
18-Nov-2014,1.068,0.681643
19-Nov-2014,1.06895,0.681556
20-Nov-2014,1.06952,0.681746
21-Nov-2014,1.07139,0.68398
24-Nov-2014,1.07353,0.684256
25-Nov-2014,1.07146,0.683766
26-Nov-2014,1.0753,0.682948
01-Dec-2014,1.07328,0.683269
02-Dec-2014,1.07259,0.684005
03-Dec-2014,1.07514,0.686641
04-Dec-2014,1.07721,0.687042
05-Dec-2014,1.07623,0.686457
08-Dec-2014,1.07567,0.688649
09-Dec-2014,1.07308,0.68651
10-Dec-2014,1.07559,0.685354
11-Dec-2014,1.07172,0.683277
12-Dec-2014,1.07388,0.683219
15-Dec-2014,1.07199,0.68428
16-Dec-2014,1.07068,0.680356
17-Dec-2014,1.07382,0.682617
18-Dec-2014,1.07463,0.686488
19-Dec-2014,1.07475,0.687969
22-Dec-2014,1.07459,0.688269
23-Dec-2014,1.0725,0.689356
24-Dec-2014,1.07263,0.690103
29-Dec-2014,1.0731,0.690272
30-Dec-2014,1.07258,0.690425
31-Dec-2014,1.0773,0.690224
